PATCH /admin/tenants/:tenantId/extend-trial -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminController)
POST /admin/plans -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminController)
PATCH /admin/plans/:planId -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminController)
PATCH /admin/tenants/:tenantId/plan -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminController)
PATCH /admin/tenants/:tenantId/status -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminController)
GET /admin/tenants/:tenantId/payments -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminController)
GET /admin/analytics/global -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminController)
GET /admin/sentry-test -> PUBLIC (Module: system, Controller: AdminController)
GET /admin/capital-overview -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminController)
GET /admin/mdm/hsn -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminController)
POST /admin/mdm/hsn -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminController)
GET /admin/mdm/products -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminController)
POST /admin/mdm/products -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminController)
PUT /admin/mdm/products/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminController)
GET /admin/users/lookup -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminController)
GET /admin/system/webhook-logs -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminController)
POST /admin/tenants/:id/impersonate -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminController)
GET /admin/system/audit-logs -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminController)
POST /admin/subscription/upgrade -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminController)
POST /admin/subscription/upgrade-by-email -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminController)
POST /admin/subscription/addon -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminController)
GET /admin/subscription/downgrade-check -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminController)
GET /admin/notifications/logs -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminController)
GET /admin/analytics/revenue-protection -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminController)
POST /admin/notifications/send -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminController)
GET /admin/ai/stats -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminAiController)
GET /admin/ai/config -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminAiController)
PATCH /admin/ai/config -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminAiController)
GET /admin/ai/logs -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminAiController)
GET /admin/analytics/global -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminAnalyticsController)
GET /admin/analytics/growth -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminAnalyticsController)
GET /admin/cors -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminCorsController)
POST /admin/cors -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminCorsController)
PATCH /admin/cors/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminCorsController)
DELETE /admin/cors/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminCorsController)
GET /admin/dashboard/analytics/global -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: DashboardController)
GET /admin/investor/summary -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: InvestorController)
GET /admin/investor/growth -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: InvestorController)
GET /admin/investor/retention -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: InvestorController)
GET /admin/investor/ai-economics -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: InvestorController)
GET /admin/investor/unit-economics -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: InvestorController)
GET /admin/investor/projection -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: InvestorController)
POST /admin/investor/projection/simulate -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: InvestorController)
GET /admin/mdm/products -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminMdmController)
POST /admin/mdm/products -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminMdmController)
PUT /admin/mdm/products/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminMdmController)
GET /admin/mdm/hsn -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminMdmController)
POST /admin/mdm/hsn -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminMdmController)
GET /admin/partners -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminPartnerController)
PATCH /admin/partners/:id/approve -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminPartnerController)
PATCH /admin/partners/:id/suspend -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminPartnerController)
PATCH /admin/partners/:id/payout -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminPartnerController)
GET /admin/partners/promos -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminPartnerController)
POST /admin/partners/promos/generate -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminPartnerController)
GET /platform/plans -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: PlatformController)
PATCH /platform/plans/:planId -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: PlatformController)
POST /platform/plans/:planId/features -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: PlatformController)
GET /platform/features -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: PlatformController)
GET /admin/mobibix/stats -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: GympilotAdminController)
GET /admin/mobibix/tenants -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: GympilotAdminController)
GET /admin/mobibix/stats -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: MobibixAdminController)
GET /admin/mobibix/tenants -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: MobibixAdminController)
GET /admin/revenue/monthly -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: RevenueAdminController)
GET /admin/revenue/recent-payments -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: RevenueAdminController)
GET /admin/system/webhook-logs -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminSystemController)
GET /admin/system/feature-flags -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminSystemController)
POST /admin/system/feature-flags -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminSystemController)
PATCH /admin/system/feature-flags/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminSystemController)
GET /admin/system/cors-origins -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminSystemController)
POST /admin/system/cors-origins -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminSystemController)
DELETE /admin/system/cors-origins/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminSystemController)
PATCH /admin/system/cors-origins/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminSystemController)
GET /admin/system/health -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminSystemController)
GET /admin/system/users -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminUserController)
POST /admin/system/users -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminUserController)
PATCH /admin/system/users/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminUserController)
DELETE /admin/system/users/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminUserController)
GET /admin/system/users/roles-list -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminUserController)
GET /admin/tenants -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminTenantController)
POST /admin/tenants/:id/impersonate -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminTenantController)
POST /admin/tenants/:id/suspend -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminTenantController)
GET /admin/tenants/:id/settings -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: AdminTenantController)
PATCH /admin/tenants/:id/settings -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: AdminTenantController)
POST /ai/chat -> PERMISSIONS.CORE.AI.USE (Module: ai, Controller: AiChatDto)
GET /audit -> PERMISSIONS.CORE.AUDIT.VIEW (Module: core, Controller: AuditController)
POST /auth/REMOVED_AUTH_PROVIDER -> PUBLIC (Module: auth, Controller: AuthController)
POST /auth/login -> PUBLIC (Module: auth, Controller: AuthController)
POST /auth/google/exchange -> PUBLIC (Module: auth, Controller: AuthController)
POST /auth/refresh -> PUBLIC (Module: auth, Controller: AuthController)
POST /auth/login-qa -> PUBLIC (Module: auth, Controller: AuthController)
POST /auth/logout -> PUBLIC (Module: auth, Controller: AuthController)
POST /auth/logout-all -> PUBLIC (Module: auth, Controller: AuthController)
POST /auth/send-verification-email -> PUBLIC (Module: auth, Controller: AuthController)
GET /auth/my-tenants -> PUBLIC (Module: auth, Controller: AuthController)
GET /billing/invoices/:invoiceId/pdf -> PERMISSIONS.CORE.BILLING.VIEW (Module: core, Controller: InvoiceController)
GET /billing/invoices/:invoiceId -> PERMISSIONS.CORE.BILLING.VIEW (Module: core, Controller: InvoiceController)
GET /billing/invoices -> PERMISSIONS.CORE.BILLING.VIEW (Module: core, Controller: InvoiceController)
POST /admin/payments/:id/retry -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: PaymentRetryController)
POST /payments/create-order -> PERMISSIONS.CORE.BILLING.MANAGE (Module: core, Controller: PaymentsController)
GET /payments/history -> PERMISSIONS.CORE.BILLING.VIEW (Module: core, Controller: PaymentsController)
POST /payments/verify -> PERMISSIONS.CORE.BILLING.MANAGE (Module: core, Controller: PaymentsVerifyController)
POST /payments/retry-subscription -> PERMISSIONS.CORE.BILLING.MANAGE (Module: core, Controller: PaymentsVerifyController)
GET /plans/public/pricing -> PUBLIC (Module: core, Controller: PlansController)
GET /plans -> PERMISSIONS.CORE.BILLING.VIEW (Module: core, Controller: PlansController)
GET /plans/available -> PERMISSIONS.CORE.BILLING.VIEW (Module: core, Controller: PlansController)
POST / -> PUBLIC (Module: none, Controller: RazorpayWebhookController)
GET /billing/subscription/current -> PERMISSIONS.CORE.BILLING.VIEW (Module: core, Controller: SubscriptionsController)
PATCH /billing/subscription/auto-renew -> PERMISSIONS.CORE.BILLING.MANAGE (Module: core, Controller: SubscriptionsController)
PATCH /billing/subscription/upgrade -> PERMISSIONS.CORE.BILLING.MANAGE (Module: core, Controller: SubscriptionsController)
PATCH /billing/subscription/downgrade -> PERMISSIONS.CORE.BILLING.MANAGE (Module: core, Controller: SubscriptionsController)
POST /billing/subscription/addons -> PERMISSIONS.CORE.BILLING.MANAGE (Module: core, Controller: SubscriptionsController)
GET /billing/subscription/downgrade-check -> PERMISSIONS.CORE.BILLING.VIEW (Module: core, Controller: SubscriptionsController)
GET /config/countries -> PUBLIC (Module: none, Controller: ConfigController)
GET /core/crm-dashboard -> PERMISSIONS.MOBILE_SHOP.CRM.VIEW (Module: crm, Controller: CrmDashboardController)
GET /core/customers/:customerId/notes -> PERMISSIONS.CORE.CUSTOMER.VIEW (Module: core, Controller: CustomerNotesController)
POST /core/customers/:customerId/notes -> PERMISSIONS.CORE.CUSTOMER.UPDATE (Module: core, Controller: CustomerNotesController)
DELETE /core/customers/:customerId/notes/:noteId -> PERMISSIONS.CORE.CUSTOMER.UPDATE (Module: core, Controller: CustomerNotesController)
POST /core/customers -> PERMISSIONS.CORE.CUSTOMER.CREATE (Module: core, Controller: CustomersController)
PUT /core/customers/:customerId -> PERMISSIONS.CORE.CUSTOMER.UPDATE (Module: core, Controller: CustomersController)
DELETE /core/customers/:customerId -> PERMISSIONS.CORE.CUSTOMER.DELETE (Module: core, Controller: CustomersController)
POST /core/customers/merge -> PERMISSIONS.CORE.CUSTOMER.UPDATE (Module: core, Controller: CustomersController)
GET /core/customers/by-phone -> PERMISSIONS.CORE.CUSTOMER.VIEW (Module: core, Controller: CustomersController)
GET /core/customers/search -> PERMISSIONS.CORE.CUSTOMER.VIEW (Module: core, Controller: CustomersController)
GET /core/customers -> PERMISSIONS.CORE.CUSTOMER.VIEW (Module: core, Controller: CustomersController)
GET /core/customers/:customerId/stats -> PERMISSIONS.CORE.CUSTOMER.VIEW (Module: core, Controller: CustomersController)
PATCH /core/customers/:customerId/lifecycle -> PERMISSIONS.CORE.CUSTOMER.UPDATE (Module: core, Controller: CustomersController)
PATCH /core/customers/:customerId/tags -> PERMISSIONS.CORE.CUSTOMER.UPDATE (Module: core, Controller: CustomersController)
GET /core/customers/:customerId -> PERMISSIONS.CORE.CUSTOMER.VIEW (Module: core, Controller: CustomersController)
POST /core/follow-ups -> PERMISSIONS.MOBILE_SHOP.CRM.MANAGE_FOLLOWUP (Module: crm, Controller: FollowUpsController)
PATCH /core/follow-ups/:followUpId -> PERMISSIONS.MOBILE_SHOP.CRM.MANAGE_FOLLOWUP (Module: crm, Controller: FollowUpsController)
PATCH /core/follow-ups/:followUpId/status -> PERMISSIONS.MOBILE_SHOP.CRM.MANAGE_FOLLOWUP (Module: crm, Controller: FollowUpsController)
GET /core/follow-ups/my -> PERMISSIONS.MOBILE_SHOP.CRM.VIEW (Module: crm, Controller: FollowUpsController)
GET /core/follow-ups/counts -> PERMISSIONS.MOBILE_SHOP.CRM.VIEW (Module: crm, Controller: FollowUpsController)
GET /core/follow-ups/all -> PERMISSIONS.MOBILE_SHOP.CRM.VIEW (Module: crm, Controller: FollowUpsController)
POST /global-products -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: GlobalProductsController)
GET /global-products -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: GlobalProductsController)
GET /global-products/:id -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: GlobalProductsController)
PATCH /global-products/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: GlobalProductsController)
DELETE /global-products/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: GlobalProductsController)
GET /core/hsn/search -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: core, Controller: HsnController)
POST /mobileshop/inventory/product -> UNPROTECTED (Module: none, Controller: InventoryController)
PATCH /mobileshop/inventory/product/:id -> PERMISSIONS.MOBILE_SHOP.INVENTORY.CREATE (Module: none, Controller: InventoryController)
POST /mobileshop/inventory/stock-in -> PERMISSIONS.MOBILE_SHOP.INVENTORY.UPDATE (Module: none, Controller: InventoryController)
GET /mobileshop/inventory/low-stock -> PERMISSIONS.MOBILE_SHOP.INVENTORY.ADJUST (Module: none, Controller: InventoryController)
GET /mobileshop/inventory/stock-levels -> PERMISSIONS.MOBILE_SHOP.INVENTORY.VIEW (Module: none, Controller: InventoryController)
GET /loyalty/transactions -> PERMISSIONS.MOBILE_SHOP.LOYALTY.VIEW (Module: loyalty, Controller: LoyaltyController)
GET /loyalty/summary -> PERMISSIONS.MOBILE_SHOP.LOYALTY.VIEW (Module: loyalty, Controller: LoyaltyController)
GET /loyalty/balance/:customerId -> PERMISSIONS.MOBILE_SHOP.LOYALTY.VIEW (Module: loyalty, Controller: LoyaltyController)
GET /loyalty/history/:customerId -> PERMISSIONS.MOBILE_SHOP.LOYALTY.VIEW (Module: loyalty, Controller: LoyaltyController)
POST /loyalty/validate-redemption -> PERMISSIONS.MOBILE_SHOP.LOYALTY.VIEW (Module: loyalty, Controller: LoyaltyController)
POST /loyalty/manual-adjustment -> PERMISSIONS.MOBILE_SHOP.LOYALTY.MANAGE (Module: loyalty, Controller: LoyaltyController)
GET /loyalty/config -> PERMISSIONS.MOBILE_SHOP.LOYALTY.VIEW (Module: loyalty, Controller: LoyaltyController)
PUT /loyalty/config -> PERMISSIONS.MOBILE_SHOP.LOYALTY.MANAGE (Module: loyalty, Controller: LoyaltyController)
GET /members -> PERMISSIONS.GYM.MEMBER.VIEW (Module: membership, Controller: MembersController)
POST /members -> PERMISSIONS.GYM.MEMBER.CREATE (Module: membership, Controller: MembersController)
PATCH /members/:id -> PERMISSIONS.GYM.MEMBER.EDIT (Module: membership, Controller: MembersController)
DELETE /members/:id -> PERMISSIONS.GYM.MEMBER.EDIT (Module: membership, Controller: MembersController)
GET /members/stats/expiring-soon -> PERMISSIONS.GYM.MEMBER.VIEW (Module: membership, Controller: MembersController)
GET /members/:id/payments -> PERMISSIONS.GYM.MEMBER.VIEW (Module: membership, Controller: MembersController)
GET /members/expired-today-count -> PERMISSIONS.GYM.MEMBER.VIEW (Module: membership, Controller: MembersController)
GET /members/search -> PERMISSIONS.GYM.MEMBER.VIEW (Module: membership, Controller: MembersController)
GET /members/:id -> PERMISSIONS.GYM.MEMBER.VIEW (Module: membership, Controller: MembersController)
GET /notifications -> PERMISSIONS.CORE.NOTIFICATION.VIEW (Module: core, Controller: NotificationsController)
GET /notifications/unread-count -> PERMISSIONS.CORE.NOTIFICATION.VIEW (Module: core, Controller: NotificationsController)
PATCH /notifications/:id/read -> PERMISSIONS.CORE.NOTIFICATION.VIEW (Module: core, Controller: NotificationsController)
PATCH /notifications/read-all -> PERMISSIONS.CORE.NOTIFICATION.VIEW (Module: core, Controller: NotificationsController)
GET /core/parties/search -> PERMISSIONS.CORE.PARTY.VIEW (Module: core, Controller: PartiesController)
GET /core/parties/:id -> PERMISSIONS.CORE.PARTY.VIEW (Module: core, Controller: PartiesController)
PATCH /core/parties/:id/upgrade -> PERMISSIONS.CORE.PARTY.MANAGE (Module: core, Controller: PartiesController)
GET /core/parties/:id/balance -> PERMISSIONS.CORE.PARTY.VIEW (Module: core, Controller: PartiesController)
GET /permissions/approvals/pending -> PERMISSIONS.CORE.APPROVAL.VIEW (Module: core, Controller: ApprovalsController)
POST /permissions/approvals/:id/resolve -> PERMISSIONS.CORE.APPROVAL.MANAGE (Module: core, Controller: ApprovalsController)
GET /core/rbac/debug/evaluate -> UNPROTECTED (Module: none, Controller: RbacDebugController)
GET /core/rbac/debug/my-permissions -> UNPROTECTED (Module: none, Controller: RbacDebugController)
GET /permissions/roles/templates -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: RolesController)
GET /permissions/roles/modules -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: RolesController)
GET /permissions/roles/matrix -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: RolesController)
GET /permissions/roles -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: RolesController)
GET /permissions/roles/:id -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: RolesController)
POST /permissions/roles -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: RolesController)
PATCH /permissions/roles/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: RolesController)
DELETE /permissions/roles/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: RolesController)
POST /permissions/roles/seed -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: RolesController)
GET /platform/business-categories -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: BusinessCategoryController)
GET /platform/business-categories/all -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: BusinessCategoryController)
POST /platform/business-categories -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: BusinessCategoryController)
PATCH /platform/business-categories/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: BusinessCategoryController)
DELETE /platform/business-categories/:id -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: BusinessCategoryController)
GET /platform/plans -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: PlatformController)
GET /platform/plans/:planId -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: PlatformController)
PATCH /platform/plans/:planId -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: PlatformController)
PATCH /platform/plans/:planId/features -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: PlatformController)
POST /platform/plans/:planId/features -> PERMISSIONS.CORE.SYSTEM.MANAGE (Module: system, Controller: PlatformController)
GET /platform/features/matrix -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: PlatformController)
GET /mobileshop/products -> PERMISSIONS.MOBILE_SHOP.INVENTORY.VIEW (Module: inventory, Controller: ProductsController)
GET /mobileshop/products/:id -> PERMISSIONS.MOBILE_SHOP.INVENTORY.VIEW (Module: inventory, Controller: ProductsController)
POST /mobileshop/products/import -> PERMISSIONS.MOBILE_SHOP.INVENTORY.CREATE (Module: inventory, Controller: ProductsController)
GET /mobileshop/products/export -> PERMISSIONS.MOBILE_SHOP.INVENTORY.VIEW (Module: inventory, Controller: ProductsController)
POST /mobileshop/purchase/stock-in -> PERMISSIONS.MOBILE_SHOP.PURCHASE.CREATE (Module: inventory, Controller: PurchaseController)
POST /grns -> PERMISSIONS.MOBILE_SHOP.PURCHASE.CREATE (Module: inventory, Controller: GRNController)
GET /grns -> PERMISSIONS.MOBILE_SHOP.PURCHASE.VIEW (Module: inventory, Controller: GRNController)
GET /grns/:id -> PERMISSIONS.MOBILE_SHOP.PURCHASE.VIEW (Module: inventory, Controller: GRNController)
POST /grns/:id/confirm -> PERMISSIONS.MOBILE_SHOP.PURCHASE.CREATE (Module: inventory, Controller: GRNController)
POST /purchase-orders -> PERMISSIONS.MOBILE_SHOP.PURCHASE.CREATE (Module: inventory, Controller: PurchaseOrderController)
GET /purchase-orders -> PERMISSIONS.MOBILE_SHOP.PURCHASE.VIEW (Module: inventory, Controller: PurchaseOrderController)
GET /purchase-orders/:id -> PERMISSIONS.MOBILE_SHOP.PURCHASE.VIEW (Module: inventory, Controller: PurchaseOrderController)
PATCH /purchase-orders/:id -> PERMISSIONS.MOBILE_SHOP.PURCHASE.CREATE (Module: inventory, Controller: PurchaseOrderController)
POST /purchase-orders/:id/transition -> PERMISSIONS.MOBILE_SHOP.PURCHASE.CREATE (Module: inventory, Controller: PurchaseOrderController)
POST /purchases/:id/submit -> PERMISSIONS.MOBILE_SHOP.PURCHASE.CREATE (Module: inventory, Controller: PurchasesHardeningController)
GET /purchases/legacy-gst/unverified -> PERMISSIONS.MOBILE_SHOP.PURCHASE.VIEW (Module: inventory, Controller: PurchasesHardeningController)
POST /purchases/:id/verify-gst -> PERMISSIONS.MOBILE_SHOP.PURCHASE.CREATE (Module: inventory, Controller: PurchasesHardeningController)
POST /purchases -> UNPROTECTED (Module: inventory, Controller: PurchasesController)
GET /purchases -> UNPROTECTED (Module: inventory, Controller: PurchasesController)
GET /purchases/:id -> PERMISSIONS.MOBILE_SHOP.PURCHASE.VIEW (Module: inventory, Controller: PurchasesController)
PATCH /purchases/:id -> PERMISSIONS.MOBILE_SHOP.PURCHASE.CREATE (Module: inventory, Controller: PurchasesController)
DELETE /purchases/:id -> PERMISSIONS.MOBILE_SHOP.PURCHASE.CREATE (Module: inventory, Controller: PurchasesController)
POST /purchases/:id/pay -> PERMISSIONS.MOBILE_SHOP.PURCHASE.CREATE (Module: inventory, Controller: PurchasesController)
GET /purchases/:id/outstanding -> PERMISSIONS.MOBILE_SHOP.PURCHASE.VIEW (Module: inventory, Controller: PurchasesController)
GET /purchases/supplier/:supplierId -> UNPROTECTED (Module: inventory, Controller: PurchasesController)
GET /purchases/supplier/:supplierId/outstanding -> PERMISSIONS.MOBILE_SHOP.PURCHASE.VIEW (Module: inventory, Controller: PurchasesController)
GET /purchases/pending -> PERMISSIONS.MOBILE_SHOP.PURCHASE.VIEW (Module: inventory, Controller: PurchasesController)
GET /purchases/:id/payment-status -> PERMISSIONS.MOBILE_SHOP.PURCHASE.VIEW (Module: inventory, Controller: PurchasesController)
POST /purchases/:id/payments -> PERMISSIONS.MOBILE_SHOP.PURCHASE.CREATE (Module: inventory, Controller: PurchasesController)
GET /purchases/reports/payables-aging -> PERMISSIONS.MOBILE_SHOP.PURCHASE.VIEW (Module: inventory, Controller: PurchasesController)
GET /reports/gstr1 -> PERMISSIONS.CORE.REPORT.VIEW (Module: core, Controller: ReportsHardeningController)
GET /reports/gstr1/hsn-summary -> PERMISSIONS.CORE.REPORT.VIEW (Module: core, Controller: ReportsHardeningController)
GET /reports/gstr2 -> PERMISSIONS.CORE.REPORT.VIEW (Module: core, Controller: ReportsHardeningController)
GET /reports/gstr2/hsn-summary -> PERMISSIONS.CORE.REPORT.VIEW (Module: core, Controller: ReportsHardeningController)
GET /reports/gstr2/itc-summary -> PERMISSIONS.CORE.REPORT.VIEW (Module: core, Controller: ReportsHardeningController)
GET /reports/receivables-aging -> PERMISSIONS.CORE.REPORT.VIEW (Module: core, Controller: ReportsHardeningController)
GET /reports/receivables-aging/detailed -> PERMISSIONS.CORE.REPORT.VIEW (Module: core, Controller: ReportsHardeningController)
GET /reports/payables-aging -> PERMISSIONS.CORE.REPORT.VIEW (Module: core, Controller: ReportsHardeningController)
GET /reports/payables-aging/detailed -> PERMISSIONS.CORE.REPORT.VIEW (Module: core, Controller: ReportsHardeningController)
GET /public/sales/invoice/:invoiceId/verify -> UNPROTECTED (Module: none, Controller: PublicSalesController)
POST /mobileshop/sales/invoice -> UNPROTECTED (Module: none, Controller: SalesController)
PATCH /mobileshop/sales/invoice/:invoiceId -> PERMISSIONS.MOBILE_SHOP.SALE.CREATE (Module: none, Controller: SalesController)
POST /mobileshop/sales/invoice/:invoiceId/cancel -> PERMISSIONS.MOBILE_SHOP.SALE.REFUND (Module: none, Controller: SalesController)
GET /mobileshop/sales/invoices -> PERMISSIONS.MOBILE_SHOP.SALE.REFUND (Module: none, Controller: SalesController)
GET /mobileshop/sales/invoice/:invoiceId -> UNPROTECTED (Module: none, Controller: SalesController)
POST /mobileshop/sales/invoice/:invoiceId/payment -> PERMISSIONS.MOBILE_SHOP.SALE.VIEW (Module: none, Controller: SalesController)
POST /mobileshop/sales/invoice/:invoiceId/collect-payment -> UNPROTECTED (Module: none, Controller: SalesController)
POST /mobileshop/sales/invoice/:invoiceId/items -> PERMISSIONS.MOBILE_SHOP.SALE.CREATE (Module: none, Controller: SalesController)
GET /mobileshop/sales/invoice/:invoiceId/payments -> UNPROTECTED (Module: none, Controller: SalesController)
GET /mobileshop/sales/summary -> PERMISSIONS.MOBILE_SHOP.SALE.VIEW (Module: none, Controller: SalesController)
